"","size_based.Assemblage","size_based.m","size_based.Method","size_based.Order.q","size_based.qD","size_based.qD.LCL","size_based.qD.UCL","size_based.SC","size_based.SC.LCL","size_based.SC.UCL","coverage_based.Assemblage","coverage_based.SC","coverage_based.m","coverage_based.Method","coverage_based.Order.q","coverage_based.qD","coverage_based.qD.LCL","coverage_based.qD.UCL"
"115","SRR19509095",116393,"Extrapolation",2,4.45763699032944,4.41928045286233,4.49599352779655,0.999937388078527,0.999783770405326,1,"SRR19509095",0.999937388078527,116393,"Extrapolation",2,4.45763699032944,4.41927820938806,4.49599577127083
"116","SRR19509095",119920,"Extrapolation",2,4.45764088503996,4.41928427096425,4.49599749911566,0.999946605111033,0.999798017431443,1,"SRR19509095",0.999946605111033,119920,"Extrapolation",2,4.45764088503996,4.41928211820725,4.49599965187266
"117","SRR19509095",123447,"Extrapolation",2,4.45764455720542,4.41928787089849,4.49600124351235,0.99995446531426,0.999810963212368,1,"SRR19509095",0.99995446531426,123447,"Extrapolation",2,4.45764455720542,4.41928580220929,4.49600331220155
"118","SRR19509095",126974,"Extrapolation",2,4.45764802537046,4.41929127084492,4.496004779896,0.999961168425564,0.999822766777389,1,"SRR19509095",0.999961168425564,126974,"Extrapolation",2,4.45764802537046,4.4192892802348,4.49600677050612
"119","SRR19509095",130501,"Extrapolation",2,4.45765130607496,4.41929448701809,4.49600812513183,0.999966884779181,0.999833564471129,1,"SRR19509095",0.999966884779181,130501,"Extrapolation",2,4.45765130607496,4.41929256908126,4.49601004306866
"120","SRR19509095",134028,"Extrapolation",2,4.45765441411783,4.41929753392583,4.49601129430984,0.999971759634633,0.999843473401285,1,"SRR19509095",0.999971759634633,134028,"Extrapolation",2,4.45765441411783,4.41929568377132,4.49601314446434
"121","SRR19509096",1,"Rarefaction",0,1,1,1,0.170745232883929,0.167756049517276,0.173734416250582,"SRR19509096",0.170745715952328,1,"Rarefaction",0,1.00000292892979,0.990327452309479,1.00967840555011
"122","SRR19509096",2883,"Rarefaction",0,205.017031251839,202.419841522255,207.614220981422,0.976997542365572,0.976434169376118,0.977560915355026,"SRR19509096",0.976997542151182,2883,"Rarefaction",0,205.01703064176,201.248204094307,208.785857189213
"123","SRR19509096",5765,"Rarefaction",0,250.419418474086,247.00083751691,253.837999431263,0.98881170193469,0.988435722221859,0.98918768164752,"SRR19509096",0.988811701997726,5765,"Rarefaction",0,250.419418817421,245.612429238772,255.22640839607
"124","SRR19509096",8648,"Rarefaction",0,276.357658060312,272.397107383428,280.318208737195,0.992657232630502,0.992368087629355,0.992946377631649,"SRR19509096",0.992657232611985,8648,"Rarefaction",0,276.357657900256,270.928872527737,281.786443272776
"125","SRR19509096",11530,"Rarefaction",0,294.557132026463,290.204972408661,298.909291644265,0.994530870161897,0.99428975599294,0.994771984330854,"SRR19509096",0.994530870212508,11530,"Rarefaction",0,294.557132595346,288.724775066336,300.389490124356
"126","SRR19509096",14413,"Rarefaction",0,308.585778788916,303.929375193487,313.242182384345,0.995656627165279,0.995440750121371,0.995872504209186,"SRR19509096",0.995656627147466,14413,"Rarefaction",0,308.585778545917,302.456908999192,314.714648092641
"127","SRR19509096",17295,"Rarefaction",0,319.935152707424,315.024686223296,324.845619191553,0.996425151724357,0.996222033096168,0.996628270352546,"SRR19509096",0.996425151745177,17295,"Rarefaction",0,319.935153034526,313.549576992768,326.320729076284
"128","SRR19509096",20178,"Rarefaction",0,329.382640831798,324.244231907546,334.521049756051,0.996995924730324,0.996799940944891,0.997191908515756,"SRR19509096",0.996995924721824,20178,"Rarefaction",0,329.382640686812,322.741340834378,336.023940539247
"129","SRR19509096",23060,"Rarefaction",0,337.371313189003,332.016350540934,342.726275837072,0.997444030754162,0.997253002948128,0.997635058560197,"SRR19509096",0.9974440307672,23060,"Rarefaction",0,337.37131342783,330.457441487927,344.285185367733
"130","SRR19509096",25943,"Rarefaction",0,344.196390427901,338.627319008154,349.765461847647,0.99780996219897,0.997623008234234,0.997996916163706,"SRR19509096",0.997809962212575,25943,"Rarefaction",0,344.196390684974,336.986329732992,351.406451636956
"131","SRR19509096",28825,"Rarefaction",0,350.054034652422,344.26847208837,355.839597216474,0.998116709704741,0.997933216349456,0.998300203060025,"SRR19509096",0.998116709724353,28825,"Rarefaction",0,350.054035029359,342.521324060658,357.58674599806
"132","SRR19509096",31707,"Rarefaction",0,355.094745749406,349.087365834402,361.10212566441,0.998378759326217,0.998198020081848,0.998559498570585,"SRR19509096",0.998378759341308,31707,"Rarefaction",0,355.094746039886,347.207742139297,362.981749940474
"133","SRR19509096",34590,"Rarefaction",0,359.43438473878,353.197902363222,365.670867114338,0.998605519127728,0.99842665874185,0.998784379513607,"SRR19509096",0.99860551910365,34590,"Rarefaction",0,359.434384280392,351.151123233834,367.71764532695
"134","SRR19509096",37472,"Rarefaction",0,363.162175568319,356.68795290801,369.636398228627,0.998803187409357,0.998625180448522,0.998981194370191,"SRR19509096",0.998803187417365,37472,"Rarefaction",0,363.162175717493,354.423648418529,371.900703016456
"135","SRR19509096",40355,"Rarefaction",0,366.357524683814,359.63531137456,373.079737993069,0.998976407715348,0.998798110821184,0.999154704609512,"SRR19509096",0.998976407708238,40355,"Rarefaction",0,366.357524555446,357.074422251385,375.640626859507
"136","SRR19509096",43237,"Rarefaction",0,369.083856186575,362.10206131909,376.06565105406,0.999128369920501,0.998948538700297,0.999308201140705,"SRR19509096",0.99912836993518,43237,"Rarefaction",0,369.083856446111,359.104697574976,379.063015317247
"137","SRR19509096",46120,"Rarefaction",0,371.400413279371,364.145624958976,378.655201599766,0.999261691133996,0.999078985294345,0.999444396973648,"SRR19509096",0.999261691139842,46120,"Rarefaction",0,371.400413378695,360.430632177933,382.370194579457
"138","SRR19509096",49002,"Rarefaction",0,373.356524165276,365.81370385573,380.899344474822,0.999378233108801,0.999191221285017,0.999565244932585,"SRR19509096",0.99937823310861,49002,"Rarefaction",0,373.356524162074,361.278703369762,385.434344954385
"139","SRR19509096",51885,"Rarefaction",0,374.999479628416,367.15133748953,382.847621767302,0.999479628416143,0.999286780161471,0.999672476670815,"SRR19509096",0.999479628416143,51885,"Rarefaction",0,374.999225150632,361.883343964536,388.115106336729
"140","SRR19509096",51886,"Observed",0,375,367.151748711294,382.848251288706,0.999479661102264,0.999286810546207,0.99967251165832,"SRR19509096",0.999479661102264,51886,"Observed",0,375,361.883798710873,388.116201289127
"141","SRR19509096",51887,"Extrapolation",0,375.000520338898,367.152159898023,382.848880779772,0.999479693786331,0.999286840929109,0.999672546643553,"SRR19509096",0.999479693786331,51887,"Extrapolation",0,375.000520338897,361.883973553051,388.117067124744
"142","SRR19509096",54617,"Extrapolation",0,376.305878886644,368.15089882925,384.460858944038,0.999561687323898,0.99936342152684,0.999759953120956,"SRR19509096",0.999561687323898,54617,"Extrapolation",0,376.305878886645,362.288532666448,390.323225106841
"143","SRR19509096",57348,"Extrapolation",0,377.405899031201,368.927678610653,385.884119451749,0.999630782932302,0.999428937643571,0.999832628221032,"SRR19509096",0.999630782932302,57348,"Extrapolation",0,377.405899031201,362.576740770843,392.235057291559
"144","SRR19509096",60079,"Extrapolation",0,378.332512004891,369.516253045221,387.14877096456,0.999688986309289,0.999485357976017,0.999892614642562,"SRR19509096",0.999688986309289,60079,"Extrapolation",0,378.33251200489,362.784488911235,393.880535098546
"145","SRR19509096",62810,"Extrapolation",0,379.113053713384,369.946272757867,388.279834668901,0.999738014506175,0.999534231329561,0.999941797682789,"SRR19509096",0.999738014506175,62810,"Extrapolation",0,379.113053713384,362.939645312465,395.286462114304
"146","SRR19509096",65540,"Extrapolation",0,379.770330130335,370.243362633563,389.297297627107,0.999779300035476,0.999576775130493,0.99998182494046,"SRR19509096",0.999779300035476,65540,"Extrapolation",0,379.770330130335,363.058446367442,396.482213893227
"147","SRR19509096",68271,"Extrapolation",0,380.324214195703,370.429969025977,390.218459365429,0.999814091176949,0.999614018030758,1,"SRR19509096",0.999814091176949,68271,"Extrapolation",0,380.324214195702,363.150943903597,397.497484487808
"148","SRR19509096",71002,"Extrapolation",0,380.790783979383,370.525115366404,391.056452592363,0.999843397843027,0.999646761377,1,"SRR19509096",0.999843397843027,71002,"Extrapolation",0,380.790783979383,363.223884581732,398.357683377034
"149","SRR19509096",73733,"Extrapolation",0,381.183803704366,370.545231784102,391.822375624631,0.999868084606389,0.999675681395722,1,"SRR19509096",0.999868084606389,73733,"Extrapolation",0,381.183803704366,363.282031334206,399.085576074527
"150","SRR19509096",76464,"Extrapolation",0,381.514867801589,370.50434898025,392.525386622929,0.999888879748479,0.99970134037335,1,"SRR19509096",0.999888879748479,76464,"Extrapolation",0,381.514867801589,363.328803749083,399.700931854095
"151","SRR19509096",79194,"Extrapolation",0,381.793649346811,370.414437202767,393.172861490856,0.999906390864583,0.999724199930142,1,"SRR19509096",0.999906390864583,79194,"Extrapolation",0,381.793649346811,363.366696854119,400.220601839502
"152","SRR19509096",81925,"Extrapolation",0,382.028577379576,370.285528009266,393.771626749887,0.999921147408294,0.999744670055836,1,"SRR19509096",0.999921147408294,81925,"Extrapolation",0,382.028577379576,363.397610986238,400.659543772915
"153","SRR19509096",84656,"Extrapolation",0,382.226471358264,370.126162415791,394.326780300738,0.999933577730516,0.99976307230789,1,"SRR19509096",0.999933577730516,84656,"Extrapolation",0,382.226471358265,363.422952894533,401.029989821997
"154","SRR19509096",87387,"Extrapolation",0,382.393169331001,369.943491228974,394.842847433029,0.999944048536796,0.999779684851264,1,"SRR19509096",0.999944048536796,87387,"Extrapolation",0,382.393169331001,363.443817648161,401.342521013841
"155","SRR19509096",90118,"Extrapolation",0,382.533589036031,369.743493273987,395.323684798075,0.999952868725219,0.999794742357821,1,"SRR19509096",0.999952868725219,90118,"Extrapolation",0,382.533589036031,363.461059011933,401.60611906013
"156","SRR19509096",92848,"Extrapolation",0,382.651833275368,369.531224777461,395.772441773274,0.999960296005247,0.999808438428591,1,"SRR19509096",0.999960296005247,92848,"Extrapolation",0,382.651833275367,363.475345111882,401.828321438853
"157","SRR19509096",95579,"Extrapolation",0,382.751477197318,369.310651828365,396.19230256627,0.999966554942812,0.99982095112869,1,"SRR19509096",0.999966554942812,95579,"Extrapolation",0,382.751477197317,363.487221633285,402.01573276135
"158","SRR19509096",98310,"Extrapolation",0,382.835413251839,369.085247439674,396.585579064005,0.999971827221485,0.99983241793178,1,"SRR19509096",0.999971827221485,98310,"Extrapolation",0,382.835413251839,363.497112324667,402.173714179012
"159","SRR19509096",101041,"Extrapolation",0,382.906117627086,368.857793769581,396.954441484591,0.999976268378171,0.999842960328617,1,"SRR19509096",0.999976268378171,101041,"Extrapolation",0,382.906117627086,363.505364161524,402.306871092648
"160","SRR19509096",103772,"Extrapolation",0,382.965676164922,368.630552984178,397.300799345666,0.999980009430935,0.999852682008867,1,"SRR19509096",0.999980009430935,103772,"Extrapolation",0,382.965676164922,363.512259185915,402.419093143929
"161","SRR19509096",1,"Rarefaction",1,1,1,1,0.170745232883929,0.167756049517276,0.173734416250582,"SRR19509096",0.170745715952328,1,"Rarefaction",1,1.00000274354403,0.990932508469279,1.00907297861877
"162","SRR19509096",2883,"Rarefaction",1,23.1946319440006,22.7456523090681,23.643611578933,0.976997542365572,0.976434169376118,0.977560915355026,"SRR19509096",0.976997542151182,2883,"Rarefaction",1,23.1946319334569,22.7394390940728,23.6498247728409
"163","SRR19509096",5765,"Rarefaction",1,23.8168545011509,23.3518020568683,24.2819069454334,0.98881170193469,0.988435722221859,0.98918768164752,"SRR19509096",0.988811701997726,5765,"Rarefaction",1,23.8168545047813,23.3494864570159,24.2842225525466
"164","SRR19509096",8648,"Rarefaction",1,24.0535426311997,23.5825289168068,24.5245563455925,0.992657232630502,0.992368087629355,0.992946377631649,"SRR19509096",0.992657232611985,8648,"Rarefaction",1,24.0535426299537,23.5823259526554,24.5247593072521
"165","SRR19509096",11530,"Rarefaction",1,24.1803775961247,23.7062548557368,24.6545003365127,0.994530870161897,0.99428975599294,0.994771984330854,"SRR19509096",0.994530870212508,11530,"Rarefaction",1,24.1803775996551,23.7067493098049,24.6540058895054
"166","SRR19509096",14413,"Rarefaction",1,24.2601735465463,23.7841237717078,24.7362233213849,0.995656627165279,0.995440750121371,0.995872504209186,"SRR19509096",0.995656627147466,14413,"Rarefaction",1,24.2601735452825,23.7845855350177,24.7357615555473
"167","SRR19509096",17295,"Rarefaction",1,24.315226464466,23.8378516222381,24.7926013066939,0.996425151724357,0.996222033096168,0.996628270352546,"SRR19509096",0.996425151745177,17295,"Rarefaction",1,24.3152264659446,23.837987481835,24.7924654500542
"168","SRR19509096",20178,"Rarefaction",1,24.3556146415355,23.8772631918408,24.8339660912302,0.996995924730324,0.996799940944891,0.997191908515756,"SRR19509096",0.996995924721824,20178,"Rarefaction",1,24.3556146409493,23.8769802433112,24.8342490385874
"169","SRR19509096",23060,"Rarefaction",1,24.3865145958697,23.9074086088168,24.8656205829227,0.997444030754162,0.997253002948128,0.997635058560197,"SRR19509096",0.9974440307672,23060,"Rarefaction",1,24.386514596754,23.9067009336304,24.8663282598776
"170","SRR19509096",25943,"Rarefaction",1,24.4109308774781,23.9312206766973,24.890641078259,0.99780996219897,0.997623008234234,0.997996916163706,"SRR19509096",0.997809962212575,25943,"Rarefaction",1,24.4109308783676,23.930117290182,24.8917444665531
"171","SRR19509096",28825,"Rarefaction",1,24.4306843703051,23.9504774505583,24.910891290052,0.998116709704741,0.997933216349456,0.998300203060025,"SRR19509096",0.998116709724353,28825,"Rarefaction",1,24.4306843715456,23.9490172666352,24.9123514764561
"172","SRR19509096",31707,"Rarefaction",1,24.4469823148939,23.9663579681922,24.9276066615956,0.998378759326217,0.998198020081848,0.998559498570585,"SRR19509096",0.998378759341308,31707,"Rarefaction",1,24.4469823158181,23.964574578395,24.9293900532413
"173","SRR19509096",34590,"Rarefaction",1,24.4606454708819,23.979663856642,24.9416270851218,0.998605519127728,0.99842665874185,0.998784379513607,"SRR19509096",0.99860551910365,34590,"Rarefaction",1,24.4606454694508,23.9775759973757,24.9437149415259
"174","SRR19509096",37472,"Rarefaction",1,24.4722414016999,23.9909494711656,24.9535333322343,0.998803187409357,0.998625180448522,0.998981194370191,"SRR19509096",0.998803187417365,37472,"Rarefaction",1,24.4722414021634,23.9885550106781,24.9559277936487
"175","SRR19509096",40355,"Rarefaction",1,24.4821984530909,24.0006331113276,24.9637637948542,0.998976407715348,0.998798110821184,0.999154704609512,"SRR19509096",0.998976407708238,40355,"Rarefaction",1,24.4821984526886,23.9979039760262,24.966492929351
"176","SRR19509096",43237,"Rarefaction",1,24.4908233410126,24.0090143184447,24.9726323635805,0.999128369920501,0.998948538700297,0.999308201140705,"SRR19509096",0.99912836993518,43237,"Rarefaction",1,24.4908233418438,24.0058894831279,24.9757572005596
"177","SRR19509096",46120,"Rarefaction",1,24.4983613573255,24.0163325721554,24.9803901424956,0.999261691133996,0.999078985294345,0.999444396973648,"SRR19509096",0.999261691139842,46120,"Rarefaction",1,24.4983613576549,24.0126785663294,24.9840441489803
"178","SRR19509096",49002,"Rarefaction",1,24.5049930946423,24.0227642142478,24.9872219750368,0.999378233108801,0.999191221285017,0.999565244932585,"SRR19509096",0.99937823310861,49002,"Rarefaction",1,24.5049930946312,24.0183324095369,24.9916537797254
"179","SRR19509096",51885,"Rarefaction",1,24.5108699129471,24.0284569651505,24.9932828607436,0.999479628416143,0.999286780161471,0.999672476670815,"SRR19509096",0.999479628416143,51885,"Rarefaction",1,24.5108689733689,24.0231417545297,24.998596192208
"180","SRR19509096",51886,"Observed",1,24.5108718342972,24.0284588251043,24.99328484349,0.999479661102264,0.999286810546207,0.99967251165832,"SRR19509096",0.999479661102264,51886,"Observed",1,24.5108718342972,24.023144278982,24.9985993896123
"181","SRR19509096",51887,"Extrapolation",1,24.5108737556082,24.0284606850201,24.9932868261964,0.999479693786331,0.999286840929109,0.999672546643553,"SRR19509096",0.999479693786331,51887,"Extrapolation",1,24.5108737556082,24.0231458216585,24.998601689558
"182","SRR19509096",54617,"Extrapolation",1,24.5159761452332,24.0333990222443,24.9985532682221,0.999561687323898,0.99936342152684,0.999759953120956,"SRR19509096",0.999561687323898,54617,"Extrapolation",1,24.5159761452332,24.0272505704633,25.0047017200031
